Customer_id,Age,Gender,City,Tenure (months),Monthly spend,Total orders,App usage time,Days since last login,Cart abandon rate,Support tickets,Discount usage,Payment method,Churn,Customer status,Spending segment,Engagement segment,Activity status,Revenue per order,Order frequency,Customer risk level
271401,27,Male,Bangalore,105,14671,276,215,289,0.31,29,0.97,COD,No,stayed,Medium,High,Churn Risk,5581,2.63,Medium Risk
271404,34,Male,Kolkata,102,2118,230,33,312,0.85,26,0.06,UPI,Yes,churned,Low,Low,Churn Risk,939,2.25,Medium Risk
271405,59,Male,Pune,94,7157,84,7,11,0.15,0,0.81,COD,No,stayed,Medium,Low,Active,8009,0.89,Low Risk
271406,45,Female,Mumbai,73,12441,276,98,249,0.56,5,0.03,NetBanking,Yes,churned,Medium,Medium,Churn Risk,3291,3.78,Medium Risk
271407,55,Female,Chennai,33,10579,353,242,177,0.57,8,0.99,UPI,No,stayed,Medium,High,Churn Risk,989,10.7,Medium Risk
271408,53,Female,Pune,15,19972,225,131,258,0.48,3,0.47,COD,Yes,churned,High,Medium,Churn Risk,1331,15,Medium Risk
271409,62,Male,Pune,59,5723,5,57,314,0.5,18,0.96,NetBanking,No,stayed,Medium,Low,Churn Risk,67531,0.08,Medium Risk
271410,44,Male,Chennai,111,10094,395,195,248,0.73,2,0.56,NetBanking,No,stayed,Medium,High,Churn Risk,2837,3.56,Medium Risk
271411,60,Male,Delhi,108,10602,259,196,300,0.55,8,0.95,COD,No,stayed,Medium,High,Churn Risk,4421,2.4,Medium Risk
271412,54,Male,Kolkata,29,6156,314,5,52,0.36,8,0.19,COD,No,stayed,Medium,Low,Dormant,569,10.83,Medium Risk
271413,63,Female,Mumbai,92,5501,241,257,283,0.85,11,0.93,Card,No,stayed,Medium,High,Churn Risk,2100,2.62,Medium Risk
271414,42,Male,Pune,13,1896,203,220,260,0.13,10,0.42,COD,No,stayed,Low,High,Churn Risk,121,15.62,Medium Risk
271415,51,Female,Mumbai,104,702,273,78,33,0.32,9,0.96,Card,No,stayed,Low,Medium,Dormant,267,2.63,Medium Risk
271416,20,Female,Mumbai,86,14241,17,211,48,0.35,7,0.87,UPI,No,stayed,Medium,High,Dormant,72043,0.2,Medium Risk
271417,46,Male,Kolkata,116,2834,294,212,317,0.21,23,0.99,Card,No,stayed,Low,High,Churn Risk,1118,2.53,Medium Risk
271418,52,Male,Delhi,27,10420,273,141,283,0.32,27,0.26,NetBanking,No,stayed,Medium,Medium,Churn Risk,1031,10.11,Medium Risk
271420,58,Male,Pune,85,8305,145,279,127,0.11,4,0.44,COD,No,stayed,Medium,High,Churn Risk,4868,1.71,Medium Risk
271421,68,Male,Bangalore,45,10002,111,72,41,0.91,10,0.94,NetBanking,No,stayed,Medium,Low,Dormant,4055,2.47,Medium Risk
271422,27,Female,Chennai,22,12595,20,43,257,0.57,20,0.27,NetBanking,Yes,churned,Medium,Low,Churn Risk,13855,0.91,Medium Risk
271423,55,Female,Kolkata,45,13464,386,53,218,0.66,26,0.59,COD,No,stayed,Medium,Low,Churn Risk,1570,8.58,Medium Risk
271424,55,Female,Delhi,18,5319,236,6,115,0.47,16,0.21,UPI,No,stayed,Medium,Low,Churn Risk,406,13.11,Medium Risk
271425,18,Female,Mumbai,24,13497,399,20,126,0.83,22,0.46,NetBanking,No,stayed,Medium,Low,Churn Risk,812,16.63,High Risk
271426,18,Male,Chennai,79,11294,269,35,163,0.74,0,0.75,NetBanking,Yes,churned,Medium,Low,Churn Risk,3317,3.41,Medium Risk
271427,49,Male,Delhi,110,4167,72,185,35,0.97,23,0.2,UPI,No,stayed,Low,High,Dormant,6366,0.65,Medium Risk
271428,39,Female,Delhi,62,11574,187,235,162,0.45,3,0.48,Card,No,stayed,Medium,High,Churn Risk,3837,3.02,Medium Risk
271429,36,Female,Hyderabad,22,17880,118,258,202,0.13,11,0.89,UPI,No,stayed,High,High,Churn Risk,3334,5.36,Medium Risk
271430,52,Female,Chennai,49,11598,134,155,45,0.89,27,0.67,NetBanking,Yes,churned,Medium,Medium,Dormant,4241,2.73,Medium Risk
271431,23,Female,Hyderabad,1,5311,105,94,9,0.03,28,0,COD,Yes,churned,Medium,Medium,Active,51,105,Low Risk
271432,51,Female,Mumbai,91,10877,342,36,136,0.41,12,0.46,COD,No,stayed,Medium,Low,Churn Risk,2894,3.76,Medium Risk
271433,32,Female,Delhi,13,18743,236,298,75,0.83,5,0.11,COD,Yes,churned,High,High,Dormant,1032,18.15,Medium Risk
271434,61,Male,Chennai,6,2293,251,146,237,0.43,25,0.52,NetBanking,No,stayed,Low,Medium,Churn Risk,55,41.83,Medium Risk
271435,59,Female,Mumbai,60,16366,288,168,329,0.15,5,0.22,UPI,No,stayed,High,Medium,Churn Risk,3410,4.8,Medium Risk
271436,68,Male,Pune,17,11424,247,161,18,0.47,3,0.71,Card,No,stayed,Medium,Medium,Active,786,14.53,Medium Risk
271437,62,Male,Delhi,10,2583,297,173,22,1,14,0.21,Card,No,stayed,Low,Medium,Active,87,29.7,Medium Risk
271438,20,Male,Chennai,55,18070,108,10,33,0.01,2,0.59,COD,No,stayed,High,Low,Dormant,9202,1.96,Medium Risk
271439,67,Female,Mumbai,16,13122,380,108,312,0.34,3,0.56,COD,Yes,churned,Medium,Medium,Churn Risk,553,23.75,Medium Risk
271440,69,Male,Kolkata,119,12300,319,147,41,0.76,12,0.24,Card,No,stayed,Medium,Medium,Dormant,4588,2.68,Medium Risk
271441,54,Male,Delhi,83,19095,282,66,202,0.69,22,0.35,UPI,No,stayed,High,Low,Churn Risk,5620,3.4,Medium Risk
271442,39,Male,Chennai,12,18202,382,206,294,0.61,15,0.98,Card,Yes,churned,High,High,Churn Risk,572,31.83,Medium Risk
271443,62,Female,Pune,5,7021,386,165,257,0.43,2,0.35,NetBanking,Yes,churned,Medium,Medium,Churn Risk,91,77.2,Medium Risk
271444,46,Female,Kolkata,22,13549,342,131,2,1,15,0.1,UPI,No,stayed,Medium,Medium,Highly Active,872,15.55,Medium Risk
271445,31,Male,Bangalore,77,15833,176,7,92,0.09,5,0.78,UPI,No,stayed,High,Low,Churn Risk,6927,2.29,Medium Risk
271446,47,Male,Bangalore,75,853,176,217,122,0.93,5,0.36,COD,Yes,churned,Low,High,Churn Risk,363,2.35,Medium Risk
271447,32,Female,Mumbai,36,12593,238,175,179,0.59,15,0.85,Card,No,stayed,Medium,Medium,Churn Risk,1905,6.61,Medium Risk
271448,67,Male,Bangalore,11,7220,25,188,334,0.1,1,0.21,Card,No,stayed,Medium,High,Churn Risk,3177,2.27,Medium Risk
271449,46,Male,Mumbai,27,14473,152,252,203,0.1,27,0.04,Card,No,stayed,Medium,High,Churn Risk,2571,5.63,Medium Risk
271450,31,Male,Pune,73,9003,363,91,137,0.87,14,0.7,UPI,No,stayed,Medium,Medium,Churn Risk,1811,4.97,Medium Risk
271451,68,Female,Kolkata,13,14666,155,56,108,0.99,12,0.79,COD,Yes,churned,Medium,Low,Churn Risk,1230,11.92,Medium Risk
271452,20,Female,Hyderabad,50,12139,198,15,322,0.97,5,0.35,NetBanking,Yes,churned,Medium,Low,Churn Risk,3065,3.96,High Risk
271453,39,Male,Mumbai,101,4630,212,70,32,0.48,1,0.26,Card,No,stayed,Low,Low,Dormant,2206,2.1,Medium Risk
271454,50,Male,Mumbai,62,13115,277,272,72,0.3,8,0.19,Card,No,stayed,Medium,High,Dormant,2935,4.47,Medium Risk
271455,40,Male,Kolkata,89,3461,166,89,176,0.72,28,0.4,Card,No,stayed,Low,Medium,Churn Risk,1856,1.87,Medium Risk
271456,24,Female,Kolkata,114,13423,296,14,116,0.79,0,0.66,NetBanking,No,stayed,Medium,Low,Churn Risk,5170,2.6,High Risk
271457,37,Male,Kolkata,66,14927,37,264,4,0.04,6,0.26,COD,No,stayed,Medium,High,Highly Active,26627,0.56,Low Risk
271458,24,Male,Kolkata,62,9728,5,115,176,0.95,12,0.09,NetBanking,No,stayed,Medium,Medium,Churn Risk,120627,0.08,Medium Risk
271459,34,Male,Chennai,11,19121,162,152,206,0.9,7,0.55,COD,Yes,churned,High,Medium,Churn Risk,1298,14.73,Medium Risk
271460,49,Male,Mumbai,110,13167,117,15,283,0.05,23,0.32,COD,Yes,churned,Medium,Low,Churn Risk,12379,1.06,Medium Risk
271461,32,Male,Mumbai,77,5295,106,191,359,0.15,25,0.28,UPI,No,stayed,Medium,High,Churn Risk,3846,1.38,Medium Risk
271462,30,Female,Hyderabad,113,5140,216,99,207,0.87,10,0.58,Card,Yes,churned,Medium,Medium,Churn Risk,2689,1.91,Medium Risk
271463,64,Female,Bangalore,28,8673,197,137,230,0.09,10,0.94,COD,No,stayed,Medium,Medium,Churn Risk,1233,7.04,Medium Risk
271464,20,Female,Hyderabad,10,8775,131,34,20,0.63,10,0.23,Card,Yes,churned,Medium,Low,Active,670,13.1,Medium Risk
271465,42,Male,Hyderabad,36,3065,268,49,55,0.43,26,0.7,NetBanking,No,stayed,Low,Low,Dormant,412,7.44,Medium Risk
271466,66,Female,Mumbai,35,10746,147,23,351,0.89,25,0.38,COD,Yes,churned,Medium,Low,Churn Risk,2559,4.2,High Risk
271467,49,Female,Delhi,5,2551,188,50,81,0.49,16,0.37,UPI,Yes,churned,Low,Low,Dormant,68,37.6,Medium Risk
271468,33,Female,Hyderabad,107,7357,236,227,144,0.87,2,0.3,Card,No,stayed,Medium,High,Churn Risk,3336,2.21,Medium Risk
271469,18,Male,Delhi,95,1939,163,181,105,0.53,9,0.42,UPI,Yes,churned,Low,High,Churn Risk,1130,1.72,Medium Risk
271470,63,Male,Delhi,60,2417,310,158,115,0.89,26,0.64,Card,No,stayed,Low,Medium,Churn Risk,468,5.17,Medium Risk
271471,20,Male,Delhi,104,14369,208,196,267,0.96,24,0.49,Card,Yes,churned,Medium,High,Churn Risk,7185,2,Medium Risk
271472,37,Female,Pune,7,14590,110,202,265,0.58,12,0.6,Card,No,stayed,Medium,High,Churn Risk,928,15.71,Medium Risk
271473,45,Female,Mumbai,88,4637,153,58,147,0.62,23,0.66,Card,Yes,churned,Low,Low,Churn Risk,2667,1.74,Medium Risk
271474,39,Male,Hyderabad,27,5070,58,38,151,0.64,22,0.99,COD,No,stayed,Medium,Low,Churn Risk,2360,2.15,Medium Risk
271475,53,Female,Kolkata,29,7713,318,280,4,0.27,3,0.56,UPI,No,stayed,Medium,High,Highly Active,703,10.97,Low Risk
271476,58,Female,Bangalore,61,14073,177,218,207,0.05,23,0.48,UPI,No,stayed,Medium,High,Churn Risk,4850,2.9,Medium Risk
271477,18,Female,Pune,86,9276,3,183,151,0.93,22,0.68,NetBanking,Yes,churned,Medium,High,Churn Risk,265912,0.03,Medium Risk
271478,31,Female,Hyderabad,75,1219,106,8,86,0.58,5,0.2,UPI,No,stayed,Low,Low,Dormant,863,1.41,Medium Risk
271479,62,Female,Hyderabad,61,12534,23,40,256,0.86,26,0.53,NetBanking,No,stayed,Medium,Low,Churn Risk,33242,0.38,Medium Risk
271480,32,Female,Kolkata,18,8702,131,268,279,0.05,17,0.91,Card,Yes,churned,Medium,High,Churn Risk,1196,7.28,Medium Risk
271481,49,Female,Pune,93,19376,381,263,180,0.29,13,0.22,UPI,No,stayed,High,High,Churn Risk,4730,4.1,Medium Risk
271482,35,Male,Hyderabad,5,8082,181,197,303,0.92,14,0.89,COD,Yes,churned,Medium,High,Churn Risk,223,36.2,Medium Risk
271483,65,Female,Hyderabad,104,12572,73,198,101,0.04,14,0.29,COD,No,stayed,Medium,High,Churn Risk,17911,0.7,Medium Risk
271484,55,Male,Mumbai,108,6139,124,272,228,0.83,13,0.51,Card,No,stayed,Medium,High,Churn Risk,5347,1.15,Medium Risk
271485,39,Female,Pune,114,4162,327,299,327,0.76,11,0.34,COD,No,stayed,Low,High,Churn Risk,1451,2.87,Medium Risk
271486,33,Male,Bangalore,96,19075,251,154,200,0.31,9,0.15,NetBanking,No,stayed,High,Medium,Churn Risk,7296,2.61,Medium Risk
271487,28,Male,Pune,25,5286,195,78,30,0.82,6,0.62,NetBanking,No,stayed,Medium,Medium,Active,678,7.8,Medium Risk
271489,26,Male,Hyderabad,70,14443,115,166,16,0.43,11,0.35,COD,No,stayed,Medium,Medium,Active,8791,1.64,Medium Risk
271490,18,Female,Pune,85,8963,285,37,282,0.15,23,0.07,COD,No,stayed,Medium,Low,Churn Risk,2673,3.35,Medium Risk
271491,59,Female,Pune,107,6386,317,35,183,0.64,17,0.05,NetBanking,No,stayed,Medium,Low,Churn Risk,2156,2.96,Medium Risk
271492,25,Female,Hyderabad,19,4548,21,218,167,0.85,29,0.79,NetBanking,Yes,churned,Low,High,Churn Risk,4115,1.11,Medium Risk
271493,28,Female,Hyderabad,6,12535,137,295,360,0.8,3,0.73,COD,Yes,churned,Medium,High,Churn Risk,549,22.83,Medium Risk
271494,22,Female,Pune,23,18824,342,73,162,0.89,10,0.8,UPI,Yes,churned,High,Low,Churn Risk,1266,14.87,Medium Risk
271495,46,Male,Delhi,48,2111,118,72,198,0.18,17,0.83,COD,No,stayed,Low,Low,Churn Risk,859,2.46,Medium Risk
271496,23,Male,Pune,31,16287,358,38,91,0.45,20,0.23,NetBanking,No,stayed,High,Low,Churn Risk,1410,11.55,Medium Risk
271497,29,Male,Pune,43,12126,16,36,110,0.59,28,0.16,COD,No,stayed,Medium,Low,Churn Risk,32589,0.37,Medium Risk
271498,60,Female,Hyderabad,89,12492,355,43,291,0.06,19,0.13,COD,No,stayed,Medium,Low,Churn Risk,3132,3.99,Medium Risk
271499,56,Male,Mumbai,14,4927,98,141,62,0.3,19,0.28,Card,No,stayed,Low,Medium,Dormant,704,7,Medium Risk
271500,24,Male,Kolkata,41,17742,380,74,194,0.7,14,0.18,COD,Yes,churned,High,Low,Churn Risk,1914,9.27,Medium Risk
271501,61,Male,Bangalore,61,19154,253,127,183,0.61,10,0.01,NetBanking,Yes,churned,High,Medium,Churn Risk,4618,4.15,Medium Risk
271502,29,Male,Pune,2,15438,188,144,259,0.7,14,0.41,COD,Yes,churned,High,Medium,Churn Risk,164,94,Medium Risk
271503,50,Female,Mumbai,78,9278,302,173,286,0.1,26,0.72,Card,No,stayed,Medium,Medium,Churn Risk,2396,3.87,Medium Risk
271504,36,Male,Hyderabad,109,19104,202,224,299,0.84,14,0.34,Card,No,stayed,High,High,Churn Risk,10309,1.85,Medium Risk
271505,53,Male,Pune,16,8589,231,72,72,0.68,8,0.41,Card,No,stayed,Medium,Low,Dormant,595,14.44,Medium Risk
271506,36,Male,Mumbai,101,10392,221,49,58,0.36,29,0.94,UPI,No,stayed,Medium,Low,Dormant,4749,2.19,Medium Risk
271507,38,Male,Chennai,33,5243,152,57,234,0.42,18,0.61,Card,No,stayed,Medium,Low,Churn Risk,1138,4.61,Medium Risk
271508,36,Female,Hyderabad,54,11985,208,279,286,0.7,1,0.84,NetBanking,No,stayed,Medium,High,Churn Risk,3111,3.85,Medium Risk
271509,60,Male,Mumbai,110,6498,358,35,228,0.75,13,0.68,COD,No,stayed,Medium,Low,Churn Risk,1997,3.25,Medium Risk
271510,26,Male,Pune,45,11607,30,25,295,0.06,12,0.24,UPI,No,stayed,Medium,Low,Churn Risk,17411,0.67,Medium Risk
271511,62,Male,Pune,60,1174,299,6,75,0.88,1,0.79,UPI,No,stayed,Low,Low,Dormant,236,4.98,High Risk
271512,39,Male,Chennai,101,6010,113,194,8,0.1,17,0.82,COD,No,stayed,Medium,High,Active,5372,1.12,Low Risk
271513,36,Male,Pune,15,15595,391,130,230,0.67,1,0.01,UPI,No,stayed,High,Medium,Churn Risk,598,26.07,Medium Risk
271514,54,Male,Hyderabad,27,7211,203,113,116,0.46,16,0.69,Card,Yes,churned,Medium,Medium,Churn Risk,959,7.52,Medium Risk
271515,28,Female,Mumbai,30,18805,159,123,231,0.74,7,0.61,NetBanking,No,stayed,High,Medium,Churn Risk,3548,5.3,Medium Risk
271516,42,Female,Bangalore,76,11476,164,5,28,0.48,6,0.56,Card,No,stayed,Medium,Low,Active,5318,2.16,Medium Risk
271517,52,Male,Hyderabad,36,13016,256,9,142,0.67,24,0.92,NetBanking,Yes,churned,Medium,Low,Churn Risk,1830,7.11,High Risk
271518,22,Male,Bangalore,91,9200,290,89,230,0.22,25,0.06,UPI,Yes,churned,Medium,Medium,Churn Risk,2887,3.19,Medium Risk
271519,62,Male,Mumbai,93,14751,150,238,196,0.76,11,0.98,Card,Yes,churned,Medium,High,Churn Risk,9146,1.61,Medium Risk
271520,48,Male,Hyderabad,53,16376,58,33,239,0.49,3,0.68,COD,No,stayed,High,Low,Churn Risk,14964,1.09,Medium Risk
271521,31,Female,Delhi,82,19027,256,12,254,0.25,15,0.4,UPI,No,stayed,High,Low,Churn Risk,6095,3.12,Medium Risk
271522,30,Female,Hyderabad,103,4058,364,229,218,0.87,15,0.49,UPI,Yes,churned,Low,High,Churn Risk,1148,3.53,Medium Risk
271523,51,Female,Mumbai,71,2413,320,150,81,0.42,10,0.9,UPI,No,stayed,Low,Medium,Dormant,535,4.51,Medium Risk
271524,51,Female,Delhi,46,12646,267,144,303,0.45,17,0.77,NetBanking,No,stayed,Medium,Medium,Churn Risk,2179,5.8,Medium Risk
271525,35,Female,Bangalore,112,10026,185,120,84,0.5,0,0.88,Card,No,stayed,Medium,Medium,Dormant,6070,1.65,Medium Risk
271526,23,Male,Delhi,75,16665,290,97,319,0.66,13,0.84,NetBanking,Yes,churned,High,Medium,Churn Risk,4310,3.87,Medium Risk
271527,68,Male,Mumbai,50,17640,270,209,152,0.01,9,0.79,Card,No,stayed,High,High,Churn Risk,3267,5.4,Medium Risk
271528,59,Male,Pune,88,6444,167,239,2,0.87,23,0.08,NetBanking,No,stayed,Medium,High,Highly Active,3396,1.9,Medium Risk
271529,38,Female,Hyderabad,49,2320,14,20,62,0.64,25,0.63,COD,No,stayed,Low,Low,Dormant,8120,0.29,High Risk
271530,57,Female,Bangalore,2,16150,103,195,223,0.92,21,0.77,Card,Yes,churned,High,High,Churn Risk,314,51.5,Medium Risk
271531,22,Female,Pune,99,3018,91,265,298,0.45,22,0.81,UPI,No,stayed,Low,High,Churn Risk,3283,0.92,Medium Risk
271532,19,Male,Mumbai,77,9150,29,166,129,0.96,26,0.8,Card,Yes,churned,Medium,Medium,Churn Risk,24295,0.38,Medium Risk
271533,23,Male,Mumbai,74,16000,299,36,25,0.25,7,0.05,COD,No,stayed,High,Low,Active,3960,4.04,Medium Risk
271535,25,Male,Bangalore,10,1811,83,174,159,0.55,25,0.98,UPI,No,stayed,Low,Medium,Churn Risk,218,8.3,Medium Risk
271536,19,Male,Kolkata,84,2807,283,269,56,0.53,4,0.52,Card,No,stayed,Low,High,Dormant,833,3.37,Medium Risk
271537,40,Female,Hyderabad,26,4684,190,171,273,0.48,8,0.61,COD,No,stayed,Low,Medium,Churn Risk,641,7.31,Medium Risk
271538,37,Male,Pune,67,14623,162,51,20,0,3,0.44,NetBanking,No,stayed,Medium,Low,Active,6048,2.42,Medium Risk
271539,21,Female,Delhi,77,19626,171,267,276,0.46,13,0.6,UPI,Yes,churned,High,High,Churn Risk,8837,2.22,Medium Risk
271540,32,Female,Hyderabad,33,6918,113,232,197,0.08,9,0.7,Card,No,stayed,Medium,High,Churn Risk,2020,3.42,Medium Risk
271541,47,Male,Bangalore,116,5658,396,20,93,0.77,7,0.8,COD,No,stayed,Medium,Low,Churn Risk,1657,3.41,High Risk
271542,37,Male,Chennai,102,2830,388,186,99,0.58,8,0.19,Card,No,stayed,Low,High,Churn Risk,744,3.8,Medium Risk
271543,41,Female,Delhi,100,1738,84,9,32,0.83,20,0.17,COD,No,stayed,Low,Low,Dormant,2069,0.84,High Risk
271544,26,Male,Chennai,25,9959,92,25,297,0.1,8,0.19,Card,No,stayed,Medium,Low,Churn Risk,2706,3.68,Medium Risk
271545,69,Male,Kolkata,24,18597,139,51,175,0.49,11,0.6,UPI,No,stayed,High,Low,Churn Risk,3211,5.79,Medium Risk
271546,38,Female,Delhi,85,9431,359,87,69,0.35,19,0.77,UPI,Yes,churned,Medium,Medium,Dormant,2233,4.22,Medium Risk
271547,55,Male,Hyderabad,39,10505,255,187,309,0.36,15,0.25,UPI,Yes,churned,Medium,High,Churn Risk,1607,6.54,Medium Risk
271548,58,Female,Bangalore,41,2224,343,201,159,0.99,12,0.97,UPI,No,stayed,Low,High,Churn Risk,266,8.37,Medium Risk
271549,30,Male,Hyderabad,17,6021,247,259,96,0.73,9,0.51,UPI,No,stayed,Medium,High,Churn Risk,414,14.53,Medium Risk
271550,22,Female,Kolkata,47,15495,207,225,196,0.39,3,0.77,Card,No,stayed,High,High,Churn Risk,3518,4.4,Medium Risk
271551,63,Female,Pune,62,6245,197,118,214,0.49,24,0.01,UPI,No,stayed,Medium,Medium,Churn Risk,1965,3.18,Medium Risk
271553,67,Female,Bangalore,41,19311,225,60,164,0.83,28,0.66,Card,Yes,churned,High,Low,Churn Risk,3519,5.49,Medium Risk
271554,24,Male,Mumbai,74,5070,297,147,20,0.39,15,0.44,NetBanking,No,stayed,Medium,Medium,Active,1263,4.01,Medium Risk
271555,23,Female,Delhi,59,7575,74,230,331,0.21,25,0.99,COD,Yes,churned,Medium,High,Churn Risk,6040,1.25,Medium Risk
271556,29,Female,Kolkata,77,1049,237,295,185,0.68,22,0.45,UPI,No,stayed,Low,High,Churn Risk,341,3.08,Medium Risk
271557,63,Female,Bangalore,77,1561,12,102,216,0.06,17,0.66,UPI,No,stayed,Low,Medium,Churn Risk,10016,0.16,Medium Risk
271558,68,Male,Pune,25,3887,281,33,188,0.44,23,0.13,COD,No,stayed,Low,Low,Churn Risk,346,11.24,Medium Risk
271559,33,Female,Kolkata,11,3546,281,255,130,0.62,16,0.49,NetBanking,Yes,churned,Low,High,Churn Risk,139,25.55,Medium Risk
271560,68,Female,Delhi,104,6031,106,288,81,0.51,20,0.4,COD,No,stayed,Medium,High,Dormant,5917,1.02,Medium Risk
271561,49,Male,Bangalore,19,12016,173,75,165,0.9,16,0.79,NetBanking,Yes,churned,Medium,Low,Churn Risk,1320,9.11,Medium Risk
271562,59,Male,Hyderabad,61,13606,320,9,96,0.12,14,0.9,NetBanking,No,stayed,Medium,Low,Churn Risk,2594,5.25,Medium Risk
271563,28,Male,Bangalore,73,12654,245,166,128,0.54,8,0.25,NetBanking,No,stayed,Medium,Medium,Churn Risk,3770,3.36,Medium Risk
271564,21,Female,Hyderabad,22,14489,157,183,286,0.35,19,0.84,UPI,Yes,churned,Medium,High,Churn Risk,2030,7.14,Medium Risk
271565,46,Female,Pune,66,12595,389,255,353,0.42,9,0.3,COD,Yes,churned,Medium,High,Churn Risk,2137,5.89,Medium Risk
271566,69,Female,Delhi,7,6827,77,105,206,0.58,23,0.7,UPI,No,stayed,Medium,Medium,Churn Risk,621,11,Medium Risk
271567,51,Male,Delhi,66,6190,205,265,98,0.37,20,0.46,UPI,No,stayed,Medium,High,Churn Risk,1993,3.11,Medium Risk
271568,26,Female,Hyderabad,42,6697,248,155,9,0.25,23,0.18,Card,No,stayed,Medium,Medium,Active,1134,5.9,Low Risk
271569,27,Male,Pune,26,7155,90,178,353,0.77,8,0.05,Card,Yes,churned,Medium,Medium,Churn Risk,2067,3.46,Medium Risk
271570,25,Female,Bangalore,76,6810,165,31,348,0.24,22,0.37,UPI,No,stayed,Medium,Low,Churn Risk,3137,2.17,Medium Risk
271571,53,Female,Hyderabad,80,13868,338,254,364,0.44,9,0.42,NetBanking,Yes,churned,Medium,High,Churn Risk,3282,4.23,Medium Risk
271572,49,Female,Mumbai,16,5009,91,178,115,0.82,21,0.17,Card,No,stayed,Medium,Medium,Churn Risk,881,5.69,Medium Risk
271573,62,Female,Mumbai,5,8618,6,265,122,0.82,22,0.88,UPI,No,stayed,Medium,High,Churn Risk,7182,1.2,Medium Risk
271574,23,Female,Chennai,25,14540,4,291,29,0.94,27,0.86,UPI,Yes,churned,Medium,High,Active,90875,0.16,Medium Risk
271576,44,Female,Mumbai,17,2234,330,250,208,0.95,12,0.47,UPI,Yes,churned,Low,High,Churn Risk,115,19.41,Medium Risk
271577,19,Male,Mumbai,73,5598,67,285,322,0.24,19,0.3,COD,No,stayed,Medium,High,Churn Risk,6099,0.92,Medium Risk
271578,26,Female,Pune,70,9140,12,278,331,0.88,27,0.9,COD,No,stayed,Medium,High,Churn Risk,53317,0.17,Medium Risk
271580,22,Male,Bangalore,75,13713,368,253,269,0.1,5,0.19,Card,No,stayed,Medium,High,Churn Risk,2795,4.91,Medium Risk
271581,51,Female,Pune,68,13001,382,18,200,0.89,20,0.98,UPI,No,stayed,Medium,Low,Churn Risk,2314,5.62,High Risk
271582,31,Male,Chennai,94,1849,30,224,268,0.39,11,0.96,Card,No,stayed,Low,High,Churn Risk,5794,0.32,Medium Risk
271584,64,Female,Delhi,9,17786,364,93,243,0.15,21,0.02,UPI,No,stayed,High,Medium,Churn Risk,440,40.44,Medium Risk
271585,66,Male,Chennai,83,16296,148,69,305,0.72,17,0.27,Card,No,stayed,High,Low,Churn Risk,9139,1.78,Medium Risk
271586,24,Male,Bangalore,30,17590,48,55,330,0.73,11,0.76,NetBanking,Yes,churned,High,Low,Churn Risk,10994,1.6,Medium Risk
271587,37,Male,Bangalore,6,1961,173,134,205,0.88,24,0.41,UPI,Yes,churned,Low,Medium,Churn Risk,68,28.83,Medium Risk
271588,28,Female,Kolkata,68,6834,177,19,67,0.55,28,0.71,UPI,Yes,churned,Medium,Low,Dormant,2625,2.6,Medium Risk
271589,30,Female,Kolkata,68,2003,203,132,243,1,4,0.61,Card,Yes,churned,Low,Medium,Churn Risk,671,2.99,Medium Risk
271590,34,Male,Delhi,32,5780,188,36,312,0.38,18,0.03,Card,Yes,churned,Medium,Low,Churn Risk,984,5.88,Medium Risk
271591,54,Female,Pune,35,8800,134,200,203,0.28,24,0.1,UPI,Yes,churned,Medium,High,Churn Risk,2299,3.83,Medium Risk
271592,61,Female,Chennai,15,16085,237,96,273,0.11,12,0.25,COD,Yes,churned,High,Medium,Churn Risk,1018,15.8,Medium Risk
271593,53,Female,Pune,48,19709,319,181,108,0.06,11,0.18,NetBanking,No,stayed,High,High,Churn Risk,2966,6.65,Medium Risk
271594,50,Female,Chennai,82,9620,181,267,97,0.7,19,0.42,COD,No,stayed,Medium,High,Churn Risk,4358,2.21,Medium Risk
271595,27,Male,Mumbai,61,16543,310,18,45,0.81,5,0.94,COD,No,stayed,High,Low,Dormant,3255,5.08,High Risk
271596,51,Male,Hyderabad,97,15053,377,161,127,0.98,13,0.23,UPI,No,stayed,High,Medium,Churn Risk,3873,3.89,Medium Risk
271597,62,Male,Chennai,31,10136,34,224,348,0.58,10,0.23,NetBanking,No,stayed,Medium,High,Churn Risk,9242,1.1,Medium Risk
271598,30,Female,Delhi,101,1962,239,154,90,0.8,25,0.46,Card,No,stayed,Low,Medium,Dormant,829,2.37,Medium Risk
271599,42,Male,Pune,23,13532,397,55,283,0.21,12,0.65,COD,Yes,churned,Medium,Low,Churn Risk,784,17.26,Medium Risk
271600,61,Female,Chennai,106,19954,198,225,211,0.48,12,0.24,UPI,Yes,churned,High,High,Churn Risk,10682,1.87,Medium Risk
271601,50,Male,Delhi,27,9584,38,109,261,0.8,8,0.66,NetBanking,Yes,churned,Medium,Medium,Churn Risk,6810,1.41,Medium Risk
271602,27,Male,Mumbai,118,7296,291,177,263,0.99,8,0.55,NetBanking,Yes,churned,Medium,Medium,Churn Risk,2959,2.47,Medium Risk
271603,69,Female,Bangalore,104,16716,136,177,249,0.53,2,0.08,UPI,No,stayed,High,Medium,Churn Risk,12783,1.31,Medium Risk
271604,41,Male,Kolkata,9,16689,190,298,264,1,19,0.15,COD,Yes,churned,High,High,Churn Risk,791,21.11,Medium Risk
